"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","User deletes course with incorrect course_id","LMS service","Tue Aug 26 17:04:32 UTC 2025","broken","Tue Aug 26 17:04:32 UTC 2025","Validate entity","Courses","",""
"","0","User updates the exercise with incorrect data","LMS service","Tue Aug 26 17:04:41 UTC 2025","broken","Tue Aug 26 17:04:41 UTC 2025","Validate entity","Exercises","",""
"","0","User gets exercises with correct course_id","LMS service","Tue Aug 26 17:04:34 UTC 2025","broken","Tue Aug 26 17:04:34 UTC 2025","Get entities","Exercises","",""
"","0","User logs in with incorrect email","LMS service","Tue Aug 26 17:04:32 UTC 2025","broken","Tue Aug 26 17:04:32 UTC 2025","Validate entity","Authentication","",""
"","0","User logs in with incorrect password","LMS service","Tue Aug 26 17:04:32 UTC 2025","broken","Tue Aug 26 17:04:32 UTC 2025","Validate entity","Authentication","",""
"","0","User gets the file with correct file_id","LMS service","Tue Aug 26 17:04:42 UTC 2025","broken","Tue Aug 26 17:04:42 UTC 2025","Get entity","Files","",""
"","0","User updates the exercise with incorrect exercise_id","LMS service","Tue Aug 26 17:04:42 UTC 2025","broken","Tue Aug 26 17:04:42 UTC 2025","Validate entity","Exercises","",""
"","0","User gets all courses with correct user_id","LMS service","Tue Aug 26 17:04:33 UTC 2025","broken","Tue Aug 26 17:04:33 UTC 2025","Get entities","Courses","",""
"","0","User updates the profile with incorrect data","LMS service","Tue Aug 26 17:04:43 UTC 2025","broken","Tue Aug 26 17:04:43 UTC 2025","Validate entity","Users","",""
"","0","User creates the exercise with incorrect data","LMS service","Tue Aug 26 17:04:33 UTC 2025","broken","Tue Aug 26 17:04:33 UTC 2025","Validate entity","Exercises","",""
"","0","User creates the file with incorrect data","LMS service","Tue Aug 26 17:04:41 UTC 2025","broken","Tue Aug 26 17:04:41 UTC 2025","Validate entity","Files","",""
"","0","User gets the profile with authorized token","LMS service","Tue Aug 26 17:04:42 UTC 2025","broken","Tue Aug 26 17:04:42 UTC 2025","Get entity","Users","",""
"","6","User creates the profile with incorrect data","LMS service","Tue Aug 26 17:04:42 UTC 2025","broken","Tue Aug 26 17:04:42 UTC 2025","Validate entity","Users","",""
"","0","User updates the profile with incorrect data","LMS service","Tue Aug 26 17:04:43 UTC 2025","broken","Tue Aug 26 17:04:43 UTC 2025","Validate entity","Users","",""
"","0","User creates course with incorrect data","LMS service","Tue Aug 26 17:04:33 UTC 2025","broken","Tue Aug 26 17:04:33 UTC 2025","Validate entity","Courses","",""
"","0","User gets exercises with incorrect course_id","LMS service","Tue Aug 26 17:04:34 UTC 2025","broken","Tue Aug 26 17:04:34 UTC 2025","Validate entity","Exercises","",""
"","0","User gets the exercise with correct exercise_id","LMS service","Tue Aug 26 17:04:34 UTC 2025","broken","Tue Aug 26 17:04:34 UTC 2025","Get entity","Exercises","",""
"","0","User creates the exercise with incorrect data","LMS service","Tue Aug 26 17:04:33 UTC 2025","broken","Tue Aug 26 17:04:33 UTC 2025","Validate entity","Exercises","",""
"","0","User updates the course with correct course_id","LMS service","Tue Aug 26 17:04:33 UTC 2025","broken","Tue Aug 26 17:04:33 UTC 2025","Update entity","Courses","",""
"","0","User creates course with correct data","LMS service","Tue Aug 26 17:04:32 UTC 2025","broken","Tue Aug 26 17:04:32 UTC 2025","Create entity","Courses","",""
"","0","User gets the course with incorrect course_id","LMS service","Tue Aug 26 17:04:33 UTC 2025","broken","Tue Aug 26 17:04:33 UTC 2025","Validate entity","Courses","",""
"","0","User creates the file with correct data","LMS service","Tue Aug 26 17:04:41 UTC 2025","broken","Tue Aug 26 17:04:41 UTC 2025","Create entity","Files","",""
"","0","User creates course with incorrect data","LMS service","Tue Aug 26 17:04:32 UTC 2025","broken","Tue Aug 26 17:04:32 UTC 2025","Validate entity","Courses","",""
"","0","User creates course with incorrect data","LMS service","Tue Aug 26 17:04:31 UTC 2025","broken","Tue Aug 26 17:04:31 UTC 2025","Validate entity","Courses","",""
"","0","User deletes the file with correct file_id","LMS service","Tue Aug 26 17:04:41 UTC 2025","broken","Tue Aug 26 17:04:41 UTC 2025","Delete entity","Files","",""
"","0","User updates the profile with correct user_id","LMS service","Tue Aug 26 17:04:43 UTC 2025","broken","Tue Aug 26 17:04:43 UTC 2025","Update entity","Users","",""
"","5","User creates the profile with incorrect data","LMS service","Tue Aug 26 17:04:42 UTC 2025","broken","Tue Aug 26 17:04:42 UTC 2025","Validate entity","Users","",""
"","31","User creates the profile with correct data","LMS service","Tue Aug 26 17:04:42 UTC 2025","broken","Tue Aug 26 17:04:42 UTC 2025","Create entity","Users","",""
"","0","User deletes the exercise with incorrect exercise_id","LMS service","Tue Aug 26 17:04:33 UTC 2025","broken","Tue Aug 26 17:04:33 UTC 2025","Validate entity","Exercises","",""
"","0","User updates the course with incorrect course data","LMS service","Tue Aug 26 17:04:33 UTC 2025","broken","Tue Aug 26 17:04:33 UTC 2025","Validate entity","Courses","",""
"","0","User updates the course with incorrect course data","LMS service","Tue Aug 26 17:04:34 UTC 2025","broken","Tue Aug 26 17:04:34 UTC 2025","Validate entity","Courses","",""
"","0","User updates the exercise with correct exercise_id","LMS service","Tue Aug 26 17:04:41 UTC 2025","broken","Tue Aug 26 17:04:41 UTC 2025","Update entity","Exercises","",""
"","0","User gets the file with incorrect file_id","LMS service","Tue Aug 26 17:04:42 UTC 2025","broken","Tue Aug 26 17:04:42 UTC 2025","Validate entity","Files","",""
"","0","User creates course with incorrect data","LMS service","Tue Aug 26 17:04:32 UTC 2025","broken","Tue Aug 26 17:04:32 UTC 2025","Validate entity","Courses","",""
"","0","Refresh token with correct refresh_token","LMS service","Tue Aug 26 17:04:32 UTC 2025","broken","Tue Aug 26 17:04:32 UTC 2025","Refresh","Authentication","",""
"","0","User deletes the exercise with correct exercise_id","LMS service","Tue Aug 26 17:04:33 UTC 2025","broken","Tue Aug 26 17:04:33 UTC 2025","Delete entity","Exercises","",""
"","0","User updates the profile with incorrect user_id","LMS service","Tue Aug 26 17:04:43 UTC 2025","broken","Tue Aug 26 17:04:43 UTC 2025","Validate entity","Users","",""
"","0","User creates the file with incorrect data","LMS service","Tue Aug 26 17:04:41 UTC 2025","broken","Tue Aug 26 17:04:41 UTC 2025","Validate entity","Files","",""
"","0","User updates the course with incorrect course data","LMS service","Tue Aug 26 17:04:34 UTC 2025","broken","Tue Aug 26 17:04:34 UTC 2025","Validate entity","Courses","",""
"","0","User updates the exercise with incorrect data","LMS service","Tue Aug 26 17:04:41 UTC 2025","broken","Tue Aug 26 17:04:41 UTC 2025","Validate entity","Exercises","",""
"","0","User deletes the profile with correct user_id","LMS service","Tue Aug 26 17:04:42 UTC 2025","broken","Tue Aug 26 17:04:42 UTC 2025","Delete entity","Users","",""
"","0","User deletes the profile with incorrect user_id","LMS service","Tue Aug 26 17:04:42 UTC 2025","broken","Tue Aug 26 17:04:42 UTC 2025","Validate entity","Users","",""
"","0","User gets all courses with incorrect user_id","LMS service","Tue Aug 26 17:04:33 UTC 2025","broken","Tue Aug 26 17:04:33 UTC 2025","Validate entity","Courses","",""
"","0","User updates the exercise with incorrect data","LMS service","Tue Aug 26 17:04:41 UTC 2025","broken","Tue Aug 26 17:04:41 UTC 2025","Validate entity","Exercises","",""
